track_id,name,album_id,media_type_id,genre_id,composer,milliseconds,bytes,unit_price
1717,Assim Caminha A Humanidade,142,1,7,,12:00:00,6993763,0.99
1718,Honolulu,143,1,7,,13:00:00,8558481,0.99
1719,Dancin´Days,143,1,7,,14:00:00,7875347,0.99
1720,Um Pro Outro,142,1,7,,15:00:00,7825215,0.99
1721,Aviso Aos Navegantes,143,1,7,,16:00:00,8058651,0.99
1722,Casa,142,1,7,,17:00:00,10107269,0.99
1723,Condição,142,1,7,,18:00:00,8778465,0.99
1724,Hyperconectividade,143,1,7,,19:00:00,5948039,0.99
1725,O Descobridor Dos Sete Mares,143,1,7,,20:00:00,7475780,0.99
1726,Satisfação,142,1,7,,21:00:00,6901681,0.99
1727,Brumário,142,1,7,,22:00:00,7243499,0.99
1728,Um Certo Alguém,143,1,7,,23:00:00,6430939,0.99
1729,Fullgás,143,1,7,,00:00:00,11505484,0.99
1730,Sábado À Noite,142,1,7,,01:00:00,6435114,0.99
1731,A Cura,142,1,7,,02:00:00,9260588,0.99
1732,Aquilo,143,1,7,,03:00:00,8167819,0.99
1733,Atrás Do Trio Elétrico,142,1,7,,04:00:00,4917615,0.99
1734,Senta A Pua,143,1,7,,05:00:00,7205844,0.99
1735,Ro-Que-Se-Da-Ne,143,1,7,,06:00:00,4805897,0.99
1736,Tudo Bem,142,1,7,,07:00:00,6419139,0.99
1737,Toda Forma De Amor,142,1,7,,08:00:00,7496584,0.99
1738,Tudo Igual,143,1,7,,09:00:00,9201645,0.99
1739,Fogo De Palha,143,1,7,,10:00:00,8133732,0.99
1740,Sereia,142,1,7,,11:00:00,9121087,0.99
1741,Assaltaram A Gramática,143,1,7,,12:00:00,8698959,0.99
1742,Se Você Pensa,142,1,7,,13:00:00,6552490,0.99
1743,Lá Vem O Sol (Here Comes The Sun),142,1,7,,14:00:00,6229645,0.99
1744,O Último Romântico (Ao Vivo),143,1,7,,15:00:00,7692697,0.99
1745,Pseudo Silk Kimono,144,1,1,"Kelly, Mosley, Rothery, Trewaves",16:00:00,4334038,0.99
1746,Kayleigh,144,1,1,"Kelly, Mosley, Rothery, Trewaves",17:00:00,7716005,0.99
1747,Lavender,144,1,1,"Kelly, Mosley, Rothery, Trewaves",18:00:00,4999814,0.99
1748,Bitter Suite: Brief Encounter / Lost Weekend / Blue Angel,144,1,1,"Kelly, Mosley, Rothery, Trewaves",19:00:00,11791068,0.99
1749,Heart Of Lothian: Wide Boy / Curtain Call,144,1,1,"Kelly, Mosley, Rothery, Trewaves",20:00:00,11893723,0.99
1750,Waterhole (Expresso Bongo),144,1,1,"Kelly, Mosley, Rothery, Trewaves",21:00:00,4378835,0.99
1751,Lords Of The Backstage,144,1,1,"Kelly, Mosley, Rothery, Trewaves",22:00:00,3741319,0.99
1752,Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold,144,1,1,"Kelly, Mosley, Rothery, Trewaves",23:00:00,18578995,0.99
1753,Childhoods End?,144,1,1,"Kelly, Mosley, Rothery, Trewaves",00:00:00,9015366,0.99
1754,White Feather,144,1,1,"Kelly, Mosley, Rothery, Trewaves",01:00:00,4711776,0.99
1755,Arrepio,145,1,7,Carlinhos Brown,02:00:00,4511390,0.99
1756,Magamalabares,145,1,7,Carlinhos Brown,03:00:00,7183757,0.99
1757,Chuva No Brejo,145,1,7,Morais,04:00:00,4857761,0.99
1758,Cérebro Eletrônico,145,1,7,Gilberto Gil,05:00:00,5760864,0.99
1759,Tempos Modernos,145,1,7,Lulu Santos,06:00:00,6066234,0.99
1760,Maraçá,145,1,7,Carlinhos Brown,07:00:00,7621482,0.99
1761,Blanco,145,1,7,Marisa Monte/poema de Octavio Paz/versão: Haroldo de Campos,08:00:00,1454532,0.99
1762,Panis Et Circenses,145,1,7,Caetano Veloso e Gilberto Gil,09:00:00,6318373,0.99
1763,De Noite Na Cama,145,1,7,Caetano Veloso e Gilberto Gil,10:00:00,7012658,0.99
1764,Beija Eu,145,1,7,Caetano Veloso e Gilberto Gil,11:00:00,6512544,0.99
1765,Give Me Love,145,1,7,Caetano Veloso e Gilberto Gil,12:00:00,8196331,0.99
1766,Ainda Lembro,145,1,7,Caetano Veloso e Gilberto Gil,13:00:00,7211247,0.99
1767,A Menina Dança,145,1,7,Caetano Veloso e Gilberto Gil,14:00:00,4326918,0.99
1768,Dança Da Solidão,145,1,7,Caetano Veloso e Gilberto Gil,15:00:00,6699368,0.99
1769,Ao Meu Redor,145,1,7,Caetano Veloso e Gilberto Gil,16:00:00,9158834,0.99
1770,Bem Leve,145,1,7,Caetano Veloso e Gilberto Gil,17:00:00,5246835,0.99
1771,Segue O Seco,145,1,7,Caetano Veloso e Gilberto Gil,18:00:00,5922018,0.99
1772,O Xote Das Meninas,145,1,7,Caetano Veloso e Gilberto Gil,19:00:00,9553228,0.99
1773,Wherever I Lay My Hat,146,1,14,,20:00:00,4477321,0.99
1774,Get My Hands On Some Lovin',146,1,14,,21:00:00,4860380,0.99
1775,No Good Without You,146,1,14,"William ""Mickey"" Stevenson",22:00:00,5259218,0.99
1776,You've Been A Long Time Coming,146,1,14,Brian Holland/Eddie Holland/Lamont Dozier,23:00:00,4437949,0.99
1777,When I Had Your Love,146,1,14,"Robert Rogers/Warren ""Pete"" Moore/William ""Mickey"" Stevenson",00:00:00,4972815,0.99
1778,You're What's Happening (In The World Today),146,1,14,Allen Story/George Gordy/Robert Gordy,01:00:00,4631104,0.99
1779,Loving You Is Sweeter Than Ever,146,1,14,Ivy Hunter/Stevie Wonder,02:00:00,5377546,0.99
1780,It's A Bitter Pill To Swallow,146,1,14,"Smokey Robinson/Warren ""Pete"" Moore",03:00:00,6477882,0.99
1781,Seek And You Shall Find,146,1,14,"Ivy Hunter/William ""Mickey"" Stevenson",04:00:00,7306719,0.99
1782,Gonna Keep On Tryin' Till I Win Your Love,146,1,14,Barrett Strong/Norman Whitfield,05:00:00,5789945,0.99
1783,Gonna Give Her All The Love I've Got,146,1,14,Barrett Strong/Norman Whitfield,06:00:00,6893603,0.99
1784,I Wish It Would Rain,146,1,14,Barrett Strong/Norman Whitfield/Roger Penzabene,07:00:00,5647327,0.99
1785,"Abraham, Martin And John",146,1,14,Dick Holler,08:00:00,8888206,0.99
1786,Save The Children,146,1,14,Al Cleveland/Marvin Gaye/Renaldo Benson,09:00:00,6342021,0.99
1787,You Sure Love To Ball,146,1,14,Marvin Gaye,10:00:00,7217872,0.99
1788,Ego Tripping Out,146,1,14,Marvin Gaye,11:00:00,10383887,0.99
1789,Praise,146,1,14,Marvin Gaye,12:00:00,7839179,0.99
1790,Heavy Love Affair,146,1,14,Marvin Gaye,13:00:00,7522232,0.99
1791,Down Under,147,1,1,,14:00:00,7366142,0.99
1792,Overkill,147,1,1,,15:00:00,7408652,0.99
1793,Be Good Johnny,147,1,1,,16:00:00,7139814,0.99
1794,Everything I Need,147,1,1,,17:00:00,7107625,0.99
1795,Down by the Sea,147,1,1,,18:00:00,13314900,0.99
1796,Who Can It Be Now?,147,1,1,,19:00:00,6682850,0.99
1797,It's a Mistake,147,1,1,,20:00:00,8979965,0.99
1798,Dr. Heckyll & Mr. Jive,147,1,1,,21:00:00,9110403,0.99
1799,Shakes and Ladders,147,1,1,,22:00:00,6560753,0.99
1800,No Sign of Yesterday,147,1,1,,23:00:00,11829011,0.99
1801,Enter Sandman,148,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett",00:00:00,10852002,0.99
1802,Sad But True,148,1,3,Ulrich,01:00:00,10541258,0.99
1803,Holier Than Thou,148,1,3,Ulrich,02:00:00,7462011,0.99
1804,The Unforgiven,148,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett",03:00:00,12646886,0.99
1805,Wherever I May Roam,148,1,3,Ulrich,04:00:00,13161169,0.99
1806,Don't Tread On Me,148,1,3,Ulrich,05:00:00,7827907,0.99
1807,Through The Never,148,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett",06:00:00,8024047,0.99
1808,Nothing Else Matters,148,1,3,Ulrich,07:00:00,12606241,0.99
1809,Of Wolf And Man,148,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett",08:00:00,8339785,0.99
1810,The God That Failed,148,1,3,Ulrich,09:00:00,10055959,0.99
1811,My Friend Of Misery,148,1,3,"James Hetfield, Lars Ulrich and Jason Newsted",10:00:00,13293515,0.99
1812,The Struggle Within,148,1,3,Ulrich,11:00:00,7654052,0.99
1813,Helpless,149,1,3,Harris/Tatler,12:00:00,12977902,0.99
1814,The Small Hours,149,1,3,Holocaust,13:00:00,13215133,0.99
1815,The Wait,149,1,3,Killing Joke,14:00:00,9688418,0.99
1816,Crash Course In Brain Surgery,149,1,3,Bourge/Phillips/Shelley,15:00:00,6233729,0.99
1817,Last Caress/Green Hell,149,1,3,Danzig,16:00:00,6854313,0.99
1818,Am I Evil?,149,1,3,Harris/Tatler,17:00:00,15387219,0.99
1819,Blitzkrieg,149,1,3,Jones/Sirotto/Smith,18:00:00,7090018,0.99
1820,Breadfan,149,1,3,Bourge/Phillips/Shelley,19:00:00,11100130,0.99
1821,The Prince,149,1,3,Harris/Tatler,20:00:00,8624492,0.99
1822,Stone Cold Crazy,149,1,3,Deacon/May/Mercury/Taylor,21:00:00,4514830,0.99
1823,So What,149,1,3,Culmer/Exalt,22:00:00,6162894,0.99
1824,Killing Time,149,1,3,Sweet Savage,23:00:00,6021197,0.99
1825,Overkill,149,1,3,Clarke/Kilmister/Tayler,00:00:00,7971330,0.99
1826,Damage Case,149,1,3,Clarke/Farren/Kilmister/Tayler,01:00:00,7212997,0.99
1827,Stone Dead Forever,149,1,3,Clarke/Kilmister/Tayler,02:00:00,9556060,0.99
1828,Too Late Too Late,149,1,3,Clarke/Kilmister/Tayler,03:00:00,6276291,0.99
1829,Hit The Lights,150,1,3,"James Hetfield, Lars Ulrich",04:00:00,8357088,0.99
1830,The Four Horsemen,150,1,3,"James Hetfield, Lars Ulrich, Dave Mustaine",05:00:00,14178138,0.99
1831,Motorbreath,150,1,3,James Hetfield,06:00:00,6153933,0.99
1832,Jump In The Fire,150,1,3,"James Hetfield, Lars Ulrich, Dave Mustaine",07:00:00,9135755,0.99
1833,(Anesthesia) Pulling Teeth,150,1,3,Cliff Burton,08:00:00,8234710,0.99
1834,Whiplash,150,1,3,"James Hetfield, Lars Ulrich",09:00:00,8102839,0.99
1835,Phantom Lord,150,1,3,"James Hetfield, Lars Ulrich, Dave Mustaine",10:00:00,9817143,0.99
1836,No Remorse,150,1,3,"James Hetfield, Lars Ulrich",11:00:00,12672166,0.99
1837,Seek & Destroy,150,1,3,"James Hetfield, Lars Ulrich",12:00:00,13452301,0.99
1838,Metal Militia,150,1,3,"James Hetfield, Lars Ulrich, Dave Mustaine",13:00:00,10141785,0.99
1839,Ain't My Bitch,151,1,3,"James Hetfield, Lars Ulrich",14:00:00,9931015,0.99
1840,2 X 4,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett",15:00:00,10732251,0.99
1841,The House Jack Built,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett",16:00:00,13005152,0.99
1842,Until It Sleeps,151,1,3,"James Hetfield, Lars Ulrich",17:00:00,8837394,0.99
1843,King Nothing,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett",18:00:00,10681477,0.99
1844,Hero Of The Day,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett",19:00:00,8540298,0.99
1845,Bleeding Me,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett",20:00:00,16249420,0.99
1846,Cure,151,1,3,"James Hetfield, Lars Ulrich",21:00:00,9648615,0.99
1847,Poor Twisted Me,151,1,3,"James Hetfield, Lars Ulrich",22:00:00,7854349,0.99
1848,Wasted My Hate,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett",23:00:00,7762300,0.99
1849,Mama Said,151,1,3,"James Hetfield, Lars Ulrich",00:00:00,10508310,0.99
1850,Thorn Within,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett",01:00:00,11486686,0.99
1851,Ronnie,151,1,3,"James Hetfield, Lars Ulrich",02:00:00,10390947,0.99
1852,The Outlaw Torn,151,1,3,"James Hetfield, Lars Ulrich",03:00:00,19286261,0.99
1853,Battery,152,1,3,J.Hetfield/L.Ulrich,04:00:00,10229577,0.99
1854,Master Of Puppets,152,1,3,K.Hammett,05:00:00,16893720,0.99
1855,The Thing That Should Not Be,152,1,3,K.Hammett,06:00:00,12952368,0.99
1856,Welcome Home (Sanitarium),152,1,3,K.Hammett,07:00:00,12679965,0.99
1857,Disposable Heroes,152,1,3,J.Hetfield/L.Ulrich,08:00:00,16135560,0.99
1858,Leper Messiah,152,1,3,C.Burton,09:00:00,11310434,0.99
1859,Orion,152,1,3,K.Hammett,10:00:00,16378477,0.99
1860,Damage Inc.,152,1,3,K.Hammett,11:00:00,10725029,0.99
1861,Fuel,153,1,3,"Hetfield, Ulrich, Hammett",12:00:00,8876811,0.99
1862,The Memory Remains,153,1,3,"Hetfield, Ulrich",13:00:00,9110730,0.99
1863,Devil's Dance,153,1,3,"Hetfield, Ulrich",14:00:00,10414832,0.99
1864,The Unforgiven II,153,1,3,"Hetfield, Ulrich, Hammett",15:00:00,12886474,0.99
1865,Better Than You,153,1,3,"Hetfield, Ulrich",16:00:00,10549070,0.99
1866,Slither,153,1,3,"Hetfield, Ulrich, Hammett",17:00:00,10199789,0.99
1867,Carpe Diem Baby,153,1,3,"Hetfield, Ulrich, Hammett",18:00:00,12170693,0.99
1868,Bad Seed,153,1,3,"Hetfield, Ulrich, Hammett",19:00:00,8019586,0.99
1869,Where The Wild Things Are,153,1,3,"Hetfield, Ulrich, Newsted",20:00:00,13571280,0.99
1870,Prince Charming,153,1,3,"Hetfield, Ulrich",21:00:00,12009412,0.99
1871,Low Man's Lyric,153,1,3,"Hetfield, Ulrich",22:00:00,14855583,0.99
1872,Attitude,153,1,3,"Hetfield, Ulrich",23:00:00,10335734,0.99
1873,Fixxxer,153,1,3,"Hetfield, Ulrich, Hammett",00:00:00,16190041,0.99
1874,Fight Fire With Fire,154,1,3,Metallica,01:00:00,9420856,0.99
1875,Ride The Lightning,154,1,3,Metallica,02:00:00,13055884,0.99
1876,For Whom The Bell Tolls,154,1,3,Metallica,03:00:00,10159725,0.99
1877,Fade To Black,154,1,3,Metallica,04:00:00,13531954,0.99
1878,Trapped Under Ice,154,1,3,Metallica,05:00:00,7975942,0.99
1879,Escape,154,1,3,Metallica,06:00:00,8652332,0.99
1880,Creeping Death,154,1,3,Metallica,07:00:00,12955593,0.99
1881,The Call Of Ktulu,154,1,3,Metallica,08:00:00,17486240,0.99
1882,Frantic,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,09:00:00,11510849,0.99
1883,St. Anger,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,10:00:00,14363779,0.99
1884,Some Kind Of Monster,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,11:00:00,16557497,0.99
1885,Dirty Window,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,12:00:00,10670604,0.99
1886,Invisible Kid,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,13:00:00,16591800,0.99
1887,My World,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,14:00:00,11253756,0.99
1888,Shoot Me Again,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,15:00:00,14093551,0.99
1889,Sweet Amber,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,16:00:00,10616595,0.99
1890,The Unnamed Feeling,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,17:00:00,14014582,0.99
1891,Purify,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,18:00:00,10232537,0.99
1892,All Within My Hands,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,19:00:00,17162741,0.99
1893,Blackened,156,1,3,"James Hetfield, Lars Ulrich & Jason Newsted",20:00:00,13254874,0.99
1894,...And Justice For All,156,1,3,"James Hetfield, Lars Ulrich & Kirk Hammett",21:00:00,19262088,0.99
1895,Eye Of The Beholder,156,1,3,"James Hetfield, Lars Ulrich & Kirk Hammett",22:00:00,12747894,0.99
1896,One,156,1,3,James Hetfield & Lars Ulrich,23:00:00,14695721,0.99
1897,The Shortest Straw,156,1,3,James Hetfield and Lars Ulrich,00:00:00,13013990,0.99
1898,Harvester Of Sorrow,156,1,3,James Hetfield and Lars Ulrich,01:00:00,11377339,0.99
1899,The Frayed Ends Of Sanity,156,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett",02:00:00,15198986,0.99
1900,To Live Is To Die,156,1,3,"James Hetfield, Lars Ulrich and Cliff Burton",03:00:00,19243795,0.99
1901,Dyers Eve,156,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett",04:00:00,10302828,0.99
1902,Springsville,157,1,2,J. Carisi,05:00:00,6776219,0.99
1903,The Maids Of Cadiz,157,1,2,L. Delibes,06:00:00,7505275,0.99
1904,The Duke,157,1,2,Dave Brubeck,07:00:00,6977626,0.99
1905,My Ship,157,1,2,"Ira Gershwin, Kurt Weill",08:00:00,8581144,0.99
1906,Miles Ahead,157,1,2,"Miles Davis, Gil Evans",09:00:00,6807707,0.99
1907,Blues For Pablo,157,1,2,Gil Evans,10:00:00,10218398,0.99
1908,New Rhumba,157,1,2,A. Jamal,11:00:00,8980400,0.99
1909,The Meaning Of The Blues,157,1,2,"R. Troup, L. Worth",12:00:00,5395412,0.99
1910,Lament,157,1,2,J.J. Johnson,13:00:00,4293394,0.99
1911,I Don't Wanna Be Kissed (By Anyone But You),157,1,2,"H. Spina, J. Elliott",14:00:00,6219487,0.99
1912,Springsville (Alternate Take),157,1,2,J. Carisi,15:00:00,6382079,0.99
1913,Blues For Pablo (Alternate Take),157,1,2,Gil Evans,16:00:00,6900619,0.99
1914,The Meaning Of The Blues/Lament (Alternate Take),157,1,2,"J.J. Johnson/R. Troup, L. Worth",17:00:00,9912387,0.99
1915,I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take),157,1,2,"H. Spina, J. Elliott",18:00:00,6254796,0.99
1916,Coração De Estudante,158,1,7,"Wagner Tiso, Milton Nascimento",19:00:00,7797308,0.99
1917,A Noite Do Meu Bem,158,1,7,Dolores Duran,20:00:00,7125225,0.99
1918,Paisagem Na Janela,158,1,7,"Lô Borges, Fernando Brant",21:00:00,6523547,0.99
1919,Cuitelinho,158,1,7,Folclore,22:00:00,6803970,0.99
1920,Caxangá,158,1,7,"Milton Nascimento, Fernando Brant",23:00:00,8144179,0.99
1921,Nos Bailes Da Vida,158,1,7,"Milton Nascimento, Fernando Brant",00:00:00,9126170,0.99
1922,Menestrel Das Alagoas,158,1,7,"Milton Nascimento, Fernando Brant",01:00:00,6542289,0.99
1923,Brasil,158,1,7,"Milton Nascimento, Fernando Brant",02:00:00,5252560,0.99
1924,Canção Do Novo Mundo,158,1,7,"Beto Guedes, Ronaldo Bastos",03:00:00,7032626,0.99
1925,Um Gosto De Sol,158,1,7,"Milton Nascimento, Ronaldo Bastos",04:00:00,9893875,0.99
1926,Solar,158,1,7,"Milton Nascimento, Fernando Brant",05:00:00,5098288,0.99
1927,Para Lennon E McCartney,158,1,7,"Lô Borges, Márcio Borges, Fernando Brant",06:00:00,10626920,0.99
1928,"Maria, Maria",158,1,7,"Milton Nascimento, Fernando Brant",07:00:00,2371543,0.99
1929,Minas,159,1,7,"Milton Nascimento, Caetano Veloso",08:00:00,4921056,0.99
1930,"Fé Cega, Faca Amolada",159,1,7,"Milton Nascimento, Ronaldo Bastos",09:00:00,9258649,0.99
1931,Beijo Partido,159,1,7,Toninho Horta,10:00:00,7506969,0.99
1932,Saudade Dos Aviões Da Panair (Conversando No Bar),159,1,7,"Milton Nascimento, Fernando Brant",11:00:00,8805088,0.99
1933,Gran Circo,159,1,7,"Milton Nascimento, Márcio Borges",12:00:00,8237026,0.99
1934,Ponta de Areia,159,1,7,"Milton Nascimento, Fernando Brant",13:00:00,8874285,0.99
1935,Trastevere,159,1,7,"Milton Nascimento, Ronaldo Bastos",14:00:00,8708399,0.99
1936,Idolatrada,159,1,7,"Milton Nascimento, Fernando Brant",15:00:00,9426153,0.99
1937,Leila (Venha Ser Feliz),159,1,7,Milton Nascimento,16:00:00,6898507,0.99
1938,Paula E Bebeto,159,1,7,"Milton Nascimento, Caetano Veloso",17:00:00,4583956,0.99
1939,Simples,159,1,7,Nelson Angelo,18:00:00,4326333,0.99
1940,Norwegian Wood,159,1,7,"John Lennon, Paul McCartney",19:00:00,13520382,0.99
1941,Caso Você Queira Saber,159,1,7,"Beto Guedes, Márcio Borges",20:00:00,6787901,0.99
1942,Ace Of Spades,160,1,3,Clarke/Kilmister/Taylor,21:00:00,5523552,0.99
1943,Love Me Like A Reptile,160,1,3,Clarke/Kilmister/Taylor,22:00:00,6616389,0.99
1944,Shoot You In The Back,160,1,3,Clarke/Kilmister/Taylor,23:00:00,5175327,0.99
1945,Live To Win,160,1,3,Clarke/Kilmister/Taylor,00:00:00,7102182,0.99
1946,Fast And Loose,160,1,3,Clarke/Kilmister/Taylor,01:00:00,6643350,0.99
1947,(We Are) The Road Crew,160,1,3,Clarke/Kilmister/Taylor,02:00:00,6283035,0.99
1948,Fire Fire,160,1,3,Clarke/Kilmister/Taylor,03:00:00,5416114,0.99
1949,Jailbait,160,1,3,Clarke/Kilmister/Taylor,04:00:00,6983609,0.99
1950,Dance,160,1,3,Clarke/Kilmister/Taylor,05:00:00,5155099,0.99
1951,Bite The Bullet,160,1,3,Clarke/Kilmister/Taylor,06:00:00,3195536,0.99
1952,The Chase Is Better Than The Catch,160,1,3,Clarke/Kilmister/Taylor,07:00:00,8393310,0.99
1953,The Hammer,160,1,3,Clarke/Kilmister/Taylor,08:00:00,5543267,0.99
1954,Dirty Love,160,1,3,Clarke/Kilmister/Taylor,09:00:00,5805241,0.99
1955,Please Don't Touch,160,1,3,Heath/Robinson,10:00:00,5557002,0.99
1956,Emergency,160,1,3,Dufort/Johnson/McAuliffe/Williams,11:00:00,5828728,0.99
1957,Kir Royal,161,1,16,Mônica Marianno,12:00:00,7706552,0.99
1958,O Que Vai Em Meu Coração,161,1,16,Mônica Marianno,13:00:00,8366846,0.99
1959,Aos Leões,161,1,16,Mônica Marianno,14:00:00,7790574,0.99
1960,Dois Índios,161,1,16,Mônica Marianno,15:00:00,7213072,0.99
1961,Noite Negra,161,1,16,Mônica Marianno,16:00:00,6819584,0.99
1962,Beijo do Olhar,161,1,16,Mônica Marianno,17:00:00,8369029,0.99
1963,É Fogo,161,1,16,Mônica Marianno,18:00:00,6501520,0.99
1964,Já Foi,161,1,16,Mônica Marianno,19:00:00,8094872,0.99
1965,Só Se For Pelo Cabelo,161,1,16,Mônica Marianno,20:00:00,8006345,0.99
1966,No Clima,161,1,16,Mônica Marianno,21:00:00,8362040,0.99
1967,A Moça e a Chuva,161,1,16,Mônica Marianno,22:00:00,8929357,0.99
1968,Demorou!,161,1,16,Mônica Marianno,23:00:00,1287083,0.99
1969,Bitter Pill,162,1,3,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,00:00:00,8666786,0.99
1970,Enslaved,162,1,3,Mick Mars/Nikki Sixx/Tommy Lee,01:00:00,8789966,0.99
1971,"Girls, Girls, Girls",162,1,3,Mick Mars/Nikki Sixx/Tommy Lee,02:00:00,8874814,0.99
1972,Kickstart My Heart,162,1,3,Nikki Sixx,03:00:00,9237736,0.99
1973,Wild Side,162,1,3,Nikki Sixx/Tommy Lee/Vince Neil,04:00:00,9116997,0.99
1974,Glitter,162,1,3,Bryan Adams/Nikki Sixx/Scott Humphrey,05:00:00,11184094,0.99
1975,Dr. Feelgood,162,1,3,Mick Mars/Nikki Sixx,06:00:00,9281875,0.99
1976,Same Ol' Situation,162,1,3,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,07:00:00,8283958,0.99
1977,Home Sweet Home,162,1,3,Nikki Sixx/Tommy Lee/Vince Neil,08:00:00,7697538,0.99
1978,Afraid,162,1,3,Nikki Sixx,09:00:00,8077464,0.99
1979,Don't Go Away Mad (Just Go Away),162,1,3,Mick Mars/Nikki Sixx,10:00:00,9188156,0.99
1980,Without You,162,1,3,Mick Mars/Nikki Sixx,11:00:00,8738371,0.99
1981,Smokin' in The Boys Room,162,1,3,Cub Coda/Michael Lutz,12:00:00,6735408,0.99
1982,Primal Scream,162,1,3,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,13:00:00,9421164,0.99
1983,Too Fast For Love,162,1,3,Nikki Sixx,14:00:00,6580542,0.99
1984,Looks That Kill,162,1,3,Nikki Sixx,15:00:00,7831122,0.99
1985,Shout At The Devil,162,1,3,Nikki Sixx,16:00:00,7281974,0.99
1986,Intro,163,1,1,Kurt Cobain,17:00:00,1688527,0.99
1987,School,163,1,1,Kurt Cobain,18:00:00,5234885,0.99
1988,Drain You,163,1,1,Kurt Cobain,19:00:00,7013175,0.99
1989,Aneurysm,163,1,1,Nirvana,20:00:00,8862545,0.99
1990,Smells Like Teen Spirit,163,1,1,Nirvana,21:00:00,9425215,0.99
1991,Been A Son,163,1,1,Kurt Cobain,22:00:00,4170369,0.99
1992,Lithium,163,1,1,Kurt Cobain,23:00:00,8148800,0.99
1993,Sliver,163,1,1,Kurt Cobain,00:00:00,3784567,0.99
1994,Spank Thru,163,1,1,Kurt Cobain,01:00:00,6186487,0.99
1995,Scentless Apprentice,163,1,1,Nirvana,02:00:00,6898177,0.99
1996,Heart-Shaped Box,163,1,1,Kurt Cobain,03:00:00,9210982,0.99
1997,Milk It,163,1,1,Kurt Cobain,04:00:00,7406945,0.99
1998,Negative Creep,163,1,1,Kurt Cobain,05:00:00,5354854,0.99
1999,Polly,163,1,1,Kurt Cobain,06:00:00,4885331,0.99
2000,Breed,163,1,1,Kurt Cobain,07:00:00,6759080,0.99
2001,Tourette's,163,1,1,Kurt Cobain,08:00:00,3753246,0.99
2002,Blew,163,1,1,Kurt Cobain,09:00:00,7096936,0.99
2003,Smells Like Teen Spirit,164,1,1,Kurt Cobain,10:00:00,9823847,0.99
2004,In Bloom,164,1,1,Kurt Cobain,11:00:00,8327077,0.99
2005,Come As You Are,164,1,1,Kurt Cobain,12:00:00,7123357,0.99
2006,Breed,164,1,1,Kurt Cobain,13:00:00,5984812,0.99
2007,Lithium,164,1,1,Kurt Cobain,14:00:00,8404745,0.99
2008,Polly,164,1,1,Kurt Cobain,15:00:00,5788407,0.99
2009,Territorial Pissings,164,1,1,Kurt Cobain,16:00:00,4613880,0.99
2010,Drain You,164,1,1,Kurt Cobain,17:00:00,7273440,0.99
2011,Lounge Act,164,1,1,Kurt Cobain,18:00:00,5093635,0.99
2012,Stay Away,164,1,1,Kurt Cobain,19:00:00,6956404,0.99
2013,On A Plain,164,1,1,Kurt Cobain,20:00:00,6390635,0.99
2014,Something In The Way,164,1,1,Kurt Cobain,21:00:00,7472168,0.99
2015,Time,165,1,1,,22:00:00,3124455,0.99
2016,P.S.Apareça,165,1,1,,23:00:00,6842244,0.99
2017,Sangue Latino,165,1,1,,00:00:00,7354184,0.99
2018,Folhas Secas,165,1,1,,01:00:00,5284522,0.99
2019,Poeira,165,1,1,,02:00:00,8784141,0.99
2020,Mágica,165,1,1,,03:00:00,7627348,0.99
2021,Quem Mata A Mulher Mata O Melhor,165,1,1,,04:00:00,8640121,0.99
2022,Mundaréu,165,1,1,,05:00:00,7158975,0.99
2023,O Braço Da Minha Guitarra,165,1,1,,06:00:00,8469531,0.99
2024,Deus,165,1,1,,07:00:00,9188110,0.99
